V1,V10,V11,V12,V13,V14,V15,V16,V2,V3,V4,V5,V6,V7,V8,V9,class,prediction
57.0,20.0,1.0,329.0,1.0,-1.0,0.0,0.0,9.0,0.0,1.0,0.0,468.0,1.0,0.0,0.0,0.0,0.0
57.0,20.0,1.0,45.0,4.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,20.0,1.0,98.0,1.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,5807.0,1.0,0.0,0.0,0.0,0.0
44.0,20.0,1.0,75.0,3.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,179.0,1.0,0.0,0.0,0.0,0.0
44.0,20.0,1.0,258.0,18.0,-1.0,0.0,0.0,3.0,1.0,3.0,0.0,10984.0,0.0,0.0,0.0,0.0,0.0
40.0,20.0,1.0,402.0,22.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0
54.0,20.0,1.0,60.0,1.0,-1.0,0.0,0.0,8.0,0.0,3.0,0.0,1463.0,0.0,0.0,0.0,0.0,0.0
40.0,20.0,1.0,269.0,1.0,-1.0,0.0,0.0,8.0,2.0,1.0,0.0,1876.0,0.0,1.0,0.0,0.0,0.0
56.0,20.0,1.0,422.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
37.0,20.0,1.0,307.0,3.0,-1.0,0.0,0.0,9.0,0.0,1.0,0.0,1038.0,0.0,0.0,0.0,0.0,0.0
57.0,20.0,1.0,485.0,3.0,-1.0,0.0,0.0,6.0,0.0,0.0,0.0,9311.0,0.0,0.0,0.0,0.0,0.0
50.0,20.0,1.0,174.0,1.0,-1.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
57.0,20.0,1.0,1098.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,9103.0,0.0,1.0,0.0,1.0,0.0
30.0,20.0,1.0,115.0,20.0,-1.0,0.0,0.0,3.0,2.0,1.0,1.0,457.0,1.0,0.0,0.0,0.0,0.0
43.0,20.0,1.0,351.0,2.0,-1.0,0.0,0.0,7.0,1.0,0.0,0.0,126.0,1.0,0.0,0.0,0.0,0.0
46.0,20.0,1.0,62.0,2.0,-1.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,20.0,1.0,89.0,1.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,20.0,1.0,113.0,1.0,-1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
49.0,20.0,1.0,471.0,2.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,923.0,0.0,0.0,0.0,0.0,0.0
36.0,20.0,1.0,256.0,8.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1355.0,1.0,0.0,0.0,0.0,0.0
55.0,20.0,1.0,108.0,1.0,-1.0,0.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
41.0,20.0,1.0,48.0,1.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0
38.0,20.0,1.0,76.0,12.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,1005.0,0.0,0.0,0.0,0.0,0.0
35.0,20.0,1.0,35.0,1.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0
55.0,20.0,1.0,375.0,2.0,-1.0,0.0,0.0,7.0,2.0,1.0,0.0,1735.0,0.0,0.0,0.0,0.0,0.0
47.0,20.0,1.0,63.0,1.0,-1.0,0.0,0.0,7.0,2.0,1.0,0.0,287.0,0.0,0.0,0.0,0.0,0.0
52.0,20.0,1.0,166.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,20.0,1.0,342.0,1.0,-1.0,0.0,0.0,3.0,1.0,3.0,0.0,-206.0,0.0,0.0,0.0,0.0,0.0
36.0,20.0,1.0,332.0,3.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,20.0,1.0,123.0,3.0,-1.0,0.0,0.0,5.0,0.0,1.0,0.0,878.0,0.0,0.0,0.0,0.0,0.0
53.0,20.0,1.0,160.0,1.0,-1.0,0.0,0.0,7.0,2.0,1.0,0.0,-223.0,0.0,0.0,0.0,0.0,0.0
57.0,20.0,1.0,326.0,1.0,-1.0,0.0,0.0,5.0,0.0,3.0,0.0,1466.0,0.0,0.0,0.0,0.0,0.0
56.0,20.0,1.0,245.0,3.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,3164.0,0.0,0.0,0.0,0.0,0.0
44.0,20.0,1.0,82.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,0.0
40.0,20.0,1.0,37.0,4.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,408.0,1.0,0.0,0.0,0.0,0.0
41.0,20.0,1.0,95.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.0,20.0,1.0,374.0,1.0,-1.0,0.0,0.0,8.0,0.0,3.0,0.0,2559.0,0.0,0.0,0.0,0.0,0.0
36.0,20.0,1.0,172.0,2.0,-1.0,0.0,0.0,8.0,1.0,0.0,0.0,977.0,0.0,0.0,0.0,0.0,0.0
38.0,20.0,1.0,111.0,1.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
49.0,20.0,1.0,25.0,11.0,-1.0,0.0,0.0,1.0,1.0,2.0,0.0,443.0,0.0,0.0,0.0,0.0,0.0
35.0,20.0,1.0,40.0,1.0,-1.0,0.0,0.0,10.0,2.0,3.0,0.0,1465.0,0.0,0.0,0.0,0.0,0.0
57.0,20.0,1.0,25.0,3.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,1054.0,0.0,0.0,0.0,0.0,0.0
47.0,20.0,1.0,368.0,2.0,-1.0,0.0,0.0,1.0,2.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0
40.0,20.0,1.0,95.0,1.0,-1.0,0.0,0.0,9.0,0.0,0.0,0.0,2135.0,1.0,0.0,0.0,0.0,0.0
44.0,20.0,1.0,911.0,1.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,522.0,0.0,1.0,0.0,1.0,0.0
46.0,20.0,1.0,205.0,4.0,-1.0,0.0,0.0,10.0,0.0,3.0,0.0,296.0,1.0,0.0,0.0,0.0,0.0
56.0,20.0,1.0,471.0,2.0,-1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,20.0,1.0,168.0,2.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,-48.0,1.0,0.0,0.0,0.0,0.0
38.0,20.0,1.0,211.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
60.0,20.0,1.0,105.0,2.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,20.0,1.0,534.0,3.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,-306.0,1.0,0.0,0.0,0.0,0.0
37.0,20.0,1.0,250.0,3.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0
41.0,20.0,1.0,343.0,2.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,-771.0,0.0,1.0,0.0,0.0,0.0
42.0,20.0,1.0,1573.0,5.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-215.0,0.0,0.0,0.0,1.0,0.0
56.0,20.0,1.0,181.0,2.0,-1.0,0.0,0.0,8.0,0.0,1.0,0.0,549.0,0.0,1.0,0.0,0.0,0.0
47.0,20.0,1.0,89.0,3.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,302.0,1.0,0.0,0.0,0.0,0.0
28.0,20.0,1.0,232.0,2.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,-494.0,1.0,0.0,0.0,0.0,0.0
49.0,20.0,1.0,126.0,5.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,557.0,1.0,0.0,0.0,0.0,0.0
56.0,20.0,1.0,237.0,3.0,-1.0,0.0,0.0,5.0,0.0,1.0,0.0,5879.0,0.0,0.0,0.0,0.0,0.0
51.0,20.0,1.0,208.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3045.0,0.0,1.0,0.0,0.0,0.0
60.0,20.0,1.0,583.0,3.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0
50.0,20.0,1.0,174.0,3.0,-1.0,0.0,0.0,10.0,0.0,3.0,0.0,1098.0,0.0,0.0,0.0,0.0,0.0
36.0,20.0,1.0,26.0,17.0,-1.0,0.0,0.0,3.0,1.0,1.0,0.0,7123.0,0.0,0.0,0.0,0.0,0.0
52.0,20.0,1.0,109.0,3.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,1500.0,0.0,1.0,0.0,0.0,0.0
51.0,20.0,1.0,288.0,2.0,-1.0,0.0,0.0,5.0,0.0,1.0,0.0,1295.0,0.0,1.0,0.0,0.0,0.0
43.0,20.0,1.0,14.0,6.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,672.0,1.0,0.0,0.0,0.0,0.0
20.0,20.0,1.0,73.0,4.0,-1.0,0.0,0.0,11.0,1.0,1.0,0.0,-322.0,1.0,0.0,0.0,0.0,0.0
36.0,20.0,1.0,11.0,2.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0
47.0,20.0,1.0,415.0,4.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,1111.0,0.0,0.0,0.0,0.0,0.0
39.0,20.0,1.0,44.0,2.0,-1.0,0.0,0.0,6.0,1.0,1.0,0.0,470.0,1.0,0.0,0.0,0.0,0.0
53.0,20.0,1.0,23.0,2.0,-1.0,0.0,0.0,5.0,0.0,3.0,0.0,3975.0,0.0,0.0,0.0,0.0,0.0
38.0,20.0,1.0,446.0,1.0,-1.0,0.0,0.0,1.0,2.0,0.0,0.0,348.0,0.0,0.0,0.0,0.0,0.0
29.0,20.0,1.0,1663.0,1.0,-1.0,0.0,0.0,3.0,1.0,1.0,0.0,908.0,1.0,0.0,0.0,1.0,0.0
60.0,20.0,1.0,459.0,3.0,-1.0,0.0,0.0,4.0,0.0,3.0,0.0,4722.0,0.0,0.0,0.0,0.0,0.0
43.0,20.0,1.0,398.0,1.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,506.0,0.0,0.0,0.0,0.0,0.0
47.0,20.0,1.0,560.0,3.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1694.0,0.0,1.0,0.0,1.0,0.0
55.0,20.0,1.0,64.0,1.0,-1.0,0.0,0.0,10.0,0.0,3.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
42.0,20.0,1.0,248.0,1.0,-1.0,0.0,0.0,6.0,0.0,1.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0
39.0,20.0,1.0,124.0,2.0,-1.0,0.0,0.0,1.0,2.0,1.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0
51.0,20.0,1.0,154.0,8.0,-1.0,0.0,0.0,9.0,0.0,1.0,0.0,495.0,1.0,1.0,0.0,0.0,0.0
57.0,20.0,1.0,1617.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-92.0,1.0,1.0,0.0,1.0,0.0
39.0,20.0,1.0,421.0,6.0,-1.0,0.0,0.0,2.0,2.0,0.0,1.0,-251.0,0.0,0.0,0.0,0.0,0.0
60.0,20.0,1.0,591.0,6.0,-1.0,0.0,0.0,2.0,0.0,1.0,0.0,1393.0,0.0,0.0,0.0,0.0,0.0
47.0,20.0,1.0,454.0,6.0,-1.0,0.0,0.0,8.0,0.0,1.0,0.0,1121.0,0.0,0.0,0.0,0.0,0.0
57.0,20.0,1.0,165.0,2.0,-1.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
37.0,20.0,1.0,161.0,7.0,-1.0,0.0,0.0,8.0,0.0,1.0,0.0,1549.0,1.0,0.0,0.0,0.0,0.0
40.0,20.0,1.0,618.0,4.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,20.0,1.0,70.0,2.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,293.0,0.0,0.0,0.0,0.0,0.0
41.0,20.0,1.0,120.0,4.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,2067.0,1.0,0.0,0.0,0.0,0.0
36.0,20.0,1.0,1478.0,5.0,-1.0,0.0,0.0,10.0,1.0,3.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0
47.0,20.0,1.0,14.0,25.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,1.0,0.0,0.0,0.0
56.0,20.0,1.0,110.0,4.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,475.0,1.0,1.0,0.0,0.0,0.0
46.0,20.0,1.0,40.0,4.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,101.0,1.0,0.0,0.0,0.0,0.0
40.0,20.0,1.0,570.0,2.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,188.0,1.0,1.0,0.0,1.0,0.0
36.0,20.0,1.0,519.0,2.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,20.0,1.0,14.0,6.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0
59.0,20.0,1.0,67.0,2.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,544.0,0.0,0.0,0.0,0.0,0.0
54.0,20.0,1.0,825.0,2.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,515.0,0.0,1.0,0.0,0.0,0.0
41.0,20.0,1.0,263.0,3.0,-1.0,0.0,0.0,8.0,2.0,0.0,0.0,-319.0,0.0,0.0,0.0,0.0,0.0
38.0,20.0,1.0,1422.0,10.0,-1.0,0.0,0.0,3.0,1.0,0.0,0.0,2885.0,1.0,0.0,0.0,1.0,0.0
45.0,20.0,1.0,554.0,2.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0
34.0,20.0,1.0,55.0,12.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,490.0,1.0,0.0,0.0,0.0,0.0
39.0,20.0,1.0,172.0,3.0,-1.0,0.0,0.0,3.0,2.0,3.0,0.0,4168.0,1.0,0.0,0.0,0.0,0.0
37.0,20.0,1.0,553.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0
38.0,20.0,1.0,15.0,3.0,-1.0,0.0,0.0,11.0,1.0,2.0,0.0,9669.0,0.0,0.0,0.0,0.0,0.0
56.0,20.0,1.0,81.0,10.0,-1.0,0.0,0.0,10.0,0.0,3.0,0.0,954.0,0.0,0.0,0.0,0.0,0.0
39.0,20.0,1.0,150.0,2.0,-1.0,0.0,0.0,10.0,2.0,1.0,1.0,127.0,0.0,0.0,0.0,0.0,0.0
44.0,20.0,1.0,125.0,2.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,2237.0,1.0,0.0,0.0,0.0,0.0
38.0,20.0,1.0,324.0,5.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,3419.0,1.0,0.0,0.0,0.0,0.0
47.0,20.0,1.0,93.0,2.0,-1.0,0.0,0.0,6.0,0.0,1.0,1.0,-57.0,0.0,1.0,0.0,0.0,0.0
36.0,20.0,1.0,156.0,7.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32.0,20.0,1.0,62.0,3.0,-1.0,0.0,0.0,6.0,1.0,1.0,0.0,2326.0,1.0,0.0,0.0,0.0,0.0
55.0,20.0,1.0,19.0,4.0,-1.0,0.0,0.0,4.0,0.0,3.0,0.0,2074.0,0.0,0.0,0.0,0.0,0.0
42.0,20.0,1.0,47.0,2.0,-1.0,0.0,0.0,9.0,0.0,1.0,0.0,396.0,0.0,1.0,0.0,0.0,0.0
49.0,20.0,1.0,16.0,20.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
52.0,20.0,1.0,134.0,2.0,-1.0,0.0,0.0,8.0,0.0,3.0,0.0,-107.0,1.0,1.0,0.0,0.0,0.0
31.0,20.0,1.0,176.0,4.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,1361.0,1.0,0.0,0.0,0.0,0.0
48.0,20.0,1.0,238.0,3.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,10724.0,0.0,0.0,0.0,0.0,0.0
45.0,20.0,1.0,74.0,2.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
57.0,20.0,1.0,174.0,3.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,27069.0,0.0,1.0,0.0,0.0,0.0
48.0,20.0,1.0,111.0,3.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,3260.0,0.0,0.0,0.0,0.0,0.0
56.0,20.0,1.0,109.0,2.0,-1.0,0.0,0.0,3.0,0.0,2.0,0.0,665.0,1.0,0.0,0.0,0.0,0.0
42.0,20.0,1.0,365.0,3.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,161.0,1.0,0.0,0.0,0.0,0.0
39.0,20.0,1.0,210.0,2.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
43.0,20.0,1.0,11.0,5.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,377.0,0.0,1.0,0.0,0.0,0.0
37.0,20.0,1.0,12.0,14.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,20.0,1.0,8.0,10.0,-1.0,0.0,0.0,3.0,1.0,3.0,0.0,1313.0,1.0,0.0,0.0,0.0,0.0
37.0,20.0,1.0,55.0,4.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,3728.0,0.0,0.0,0.0,0.0,0.0
36.0,20.0,1.0,9.0,3.0,-1.0,0.0,0.0,3.0,1.0,3.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0
59.0,20.0,1.0,13.0,5.0,-1.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,20.0,1.0,28.0,4.0,-1.0,0.0,0.0,8.0,0.0,1.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0
54.0,20.0,1.0,17.0,5.0,-1.0,0.0,0.0,10.0,2.0,0.0,0.0,1241.0,0.0,0.0,0.0,0.0,0.0
54.0,20.0,1.0,47.0,4.0,-1.0,0.0,0.0,8.0,2.0,0.0,0.0,1323.0,0.0,0.0,0.0,0.0,0.0
37.0,20.0,1.0,8.0,12.0,-1.0,0.0,0.0,3.0,1.0,1.0,0.0,3876.0,0.0,0.0,0.0,0.0,0.0
56.0,20.0,1.0,11.0,3.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,3643.0,0.0,0.0,0.0,0.0,0.0
45.0,20.0,1.0,158.0,5.0,-1.0,0.0,0.0,6.0,0.0,2.0,0.0,1557.0,0.0,0.0,0.0,0.0,0.0
58.0,20.0,1.0,81.0,2.0,-1.0,0.0,0.0,5.0,0.0,3.0,0.0,741.0,0.0,0.0,0.0,0.0,0.0
39.0,20.0,1.0,14.0,13.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,3832.0,1.0,0.0,0.0,0.0,0.0
38.0,20.0,1.0,25.0,26.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,155.0,1.0,0.0,0.0,0.0,0.0
45.0,20.0,1.0,9.0,2.0,-1.0,0.0,0.0,9.0,2.0,1.0,0.0,5163.0,0.0,0.0,0.0,0.0,0.0
42.0,20.0,1.0,154.0,2.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,494.0,0.0,0.0,0.0,0.0,0.0
37.0,20.0,1.0,34.0,3.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,1779.0,1.0,0.0,0.0,0.0,0.0
39.0,20.0,1.0,264.0,6.0,-1.0,0.0,0.0,9.0,0.0,1.0,0.0,1654.0,0.0,0.0,0.0,0.0,0.0
46.0,20.0,1.0,29.0,3.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,12186.0,0.0,0.0,0.0,0.0,0.0
52.0,20.0,1.0,20.0,18.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,2206.0,1.0,0.0,0.0,0.0,0.0
42.0,20.0,1.0,85.0,2.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,20.0,1.0,13.0,11.0,-1.0,0.0,0.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.0,20.0,1.0,152.0,3.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,505.0,0.0,0.0,0.0,0.0,0.0
24.0,20.0,1.0,10.0,58.0,-1.0,0.0,0.0,1.0,1.0,3.0,0.0,126.0,1.0,0.0,0.0,0.0,0.0
52.0,20.0,1.0,29.0,2.0,-1.0,0.0,0.0,7.0,0.0,3.0,0.0,911.0,0.0,0.0,0.0,0.0,0.0
38.0,20.0,1.0,34.0,4.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,1113.0,0.0,0.0,0.0,0.0,0.0
34.0,20.0,1.0,34.0,29.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
29.0,20.0,1.0,17.0,14.0,-1.0,0.0,0.0,6.0,1.0,1.0,0.0,-498.0,1.0,0.0,0.0,0.0,0.0
49.0,20.0,1.0,14.0,22.0,-1.0,0.0,0.0,1.0,2.0,1.0,0.0,3394.0,1.0,0.0,0.0,0.0,0.0
37.0,20.0,1.0,29.0,3.0,-1.0,0.0,0.0,10.0,0.0,2.0,0.0,3075.0,0.0,0.0,0.0,0.0,0.0
53.0,20.0,1.0,32.0,27.0,-1.0,0.0,0.0,1.0,0.0,2.0,0.0,6859.0,1.0,0.0,0.0,0.0,0.0
56.0,20.0,1.0,134.0,10.0,-1.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.0,20.0,1.0,92.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2820.0,0.0,0.0,0.0,0.0,0.0
48.0,20.0,1.0,26.0,3.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,20.0,1.0,27.0,25.0,-1.0,0.0,0.0,3.0,1.0,1.0,0.0,13494.0,1.0,0.0,0.0,0.0,0.0
40.0,20.0,1.0,14.0,13.0,-1.0,0.0,0.0,7.0,0.0,3.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0
47.0,20.0,1.0,15.0,3.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0
38.0,20.0,1.0,17.0,6.0,-1.0,0.0,0.0,3.0,1.0,1.0,0.0,530.0,0.0,0.0,0.0,0.0,0.0
44.0,20.0,1.0,268.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1286.0,1.0,0.0,0.0,0.0,0.0
38.0,20.0,1.0,587.0,2.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,258.0,0.0,1.0,0.0,0.0,0.0
42.0,20.0,1.0,10.0,11.0,-1.0,0.0,0.0,7.0,1.0,2.0,0.0,4800.0,0.0,0.0,0.0,0.0,0.0
46.0,20.0,1.0,652.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,974.0,1.0,0.0,0.0,0.0,0.0
31.0,20.0,1.0,16.0,18.0,-1.0,0.0,0.0,3.0,1.0,2.0,0.0,813.0,1.0,0.0,0.0,0.0,0.0
36.0,20.0,1.0,9.0,13.0,-1.0,0.0,0.0,7.0,1.0,1.0,0.0,760.0,0.0,0.0,0.0,0.0,0.0
51.0,20.0,1.0,435.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-265.0,1.0,0.0,0.0,0.0,0.0
41.0,20.0,1.0,10.0,2.0,-1.0,0.0,0.0,3.0,2.0,3.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0
51.0,20.0,1.0,123.0,4.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,325.0,1.0,0.0,0.0,0.0,0.0
35.0,20.0,1.0,12.0,4.0,-1.0,0.0,0.0,9.0,2.0,3.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0
50.0,20.0,1.0,179.0,21.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,1088.0,1.0,0.0,0.0,0.0,0.0
53.0,20.0,1.0,13.0,3.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0
55.0,20.0,1.0,14.0,2.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
48.0,20.0,1.0,524.0,4.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0
57.0,20.0,1.0,74.0,5.0,-1.0,0.0,0.0,1.0,2.0,1.0,0.0,1168.0,0.0,0.0,0.0,0.0,0.0
48.0,20.0,1.0,23.0,3.0,-1.0,0.0,0.0,3.0,2.0,3.0,0.0,2677.0,0.0,0.0,0.0,0.0,0.0
41.0,20.0,1.0,850.0,3.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,20.0,1.0,126.0,14.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,-56.0,1.0,0.0,0.0,0.0,0.0
24.0,20.0,1.0,15.0,3.0,-1.0,0.0,0.0,9.0,1.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0
52.0,20.0,1.0,7.0,20.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,649.0,1.0,1.0,0.0,0.0,0.0
53.0,20.0,1.0,49.0,4.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,-214.0,1.0,0.0,0.0,0.0,0.0
47.0,20.0,1.0,40.0,3.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,2515.0,0.0,0.0,0.0,0.0,0.0
36.0,20.0,1.0,15.0,12.0,-1.0,0.0,0.0,3.0,2.0,1.0,0.0,853.0,0.0,0.0,0.0,0.0,0.0
53.0,20.0,1.0,4.0,20.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,57.0,1.0,0.0,0.0,0.0,0.0
37.0,20.0,1.0,32.0,9.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,1483.0,0.0,0.0,0.0,0.0,0.0
60.0,20.0,1.0,8.0,9.0,-1.0,0.0,0.0,5.0,2.0,0.0,0.0,2166.0,0.0,0.0,0.0,0.0,0.0
