@relation Plane

@attribute att0 numeric
@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute att65 numeric
@attribute att66 numeric
@attribute att67 numeric
@attribute att68 numeric
@attribute att69 numeric
@attribute att70 numeric
@attribute att71 numeric
@attribute att72 numeric
@attribute att73 numeric
@attribute att74 numeric
@attribute att75 numeric
@attribute att76 numeric
@attribute att77 numeric
@attribute att78 numeric
@attribute att79 numeric
@attribute att80 numeric
@attribute att81 numeric
@attribute att82 numeric
@attribute att83 numeric
@attribute att84 numeric
@attribute att85 numeric
@attribute att86 numeric
@attribute att87 numeric
@attribute att88 numeric
@attribute att89 numeric
@attribute att90 numeric
@attribute att91 numeric
@attribute att92 numeric
@attribute att93 numeric
@attribute att94 numeric
@attribute att95 numeric
@attribute att96 numeric
@attribute att97 numeric
@attribute att98 numeric
@attribute att99 numeric
@attribute att100 numeric
@attribute att101 numeric
@attribute att102 numeric
@attribute att103 numeric
@attribute att104 numeric
@attribute att105 numeric
@attribute att106 numeric
@attribute att107 numeric
@attribute att108 numeric
@attribute att109 numeric
@attribute att110 numeric
@attribute att111 numeric
@attribute att112 numeric
@attribute att113 numeric
@attribute att114 numeric
@attribute att115 numeric
@attribute att116 numeric
@attribute att117 numeric
@attribute att118 numeric
@attribute att119 numeric
@attribute att120 numeric
@attribute att121 numeric
@attribute att122 numeric
@attribute att123 numeric
@attribute att124 numeric
@attribute att125 numeric
@attribute att126 numeric
@attribute att127 numeric
@attribute att128 numeric
@attribute att129 numeric
@attribute att130 numeric
@attribute att131 numeric
@attribute att132 numeric
@attribute att133 numeric
@attribute att134 numeric
@attribute att135 numeric
@attribute att136 numeric
@attribute att137 numeric
@attribute att138 numeric
@attribute att139 numeric
@attribute att140 numeric
@attribute att141 numeric
@attribute att142 numeric
@attribute att143 numeric
@attribute target {1,2,3,4,5,6,7}

@data
2.5868,2.3162,2.0554,1.7915,1.5361,1.278,1.1173,0.94097,0.80071,0.65123,0.46505,0.29977,0.16327,0.10446,-0.14213,-0.38787,-0.61245,-0.80432,-1.009,-1.1839,-1.3461,-1.4435,-1.4933,-1.5076,-1.3755,-1.1902,-1.0297,-1.121,-1.2111,-1.2835,-1.2152,-1.0405,-0.8263,-0.65797,-0.47583,-0.49303,-0.46422,-0.2105,0.014434,0.072331,0.17476,0.33213,0.43156,0.49935,0.60388,0.72104,0.84974,0.82257,0.53827,0.34804,0.48301,0.41708,0.20119,-0.035063,-0.24926,-0.41215,-0.56997,-0.69703,-0.82339,-0.88847,-0.69105,-0.68268,-0.54442,-0.30834,-0.076871,0.1227,0.12656,0.26463,0.50287,0.74392,0.98573,1.2282,1.3927,1.6407,1.8515,1.6596,1.4328,1.1861,0.93807,0.69188,0.44449,0.19719,-0.050321,-0.29405,-0.53495,-0.77248,-0.97708,-0.89827,-0.82025,-0.70078,-0.56481,-0.40281,-0.17842,0.034947,0.014808,0.030916,0.21866,0.39405,0.47975,0.36072,0.25405,0.16181,0.075442,-0.037085,-0.23415,-0.2215,-0.39006,-0.6004,-0.77706,-0.68067,-0.83814,-1.0083,-1.1551,-1.3095,-1.4133,-1.4236,-1.339,-1.251,-1.2426,-1.5183,-1.5011,-1.4425,-1.3316,-1.1945,-0.9948,-0.75552,-0.49324,-0.24105,-0.008019,0.1589,0.14506,0.19526,0.44703,0.58865,0.73868,0.88828,1.0614,1.2725,1.5161,1.7571,1.9936,2.231,2.4631,2.5921,2
2.544,2.28,2.0185,1.7583,1.4989,1.2394,0.98086,0.74391,0.48491,0.2262,-0.033438,-0.2415,-0.16346,-0.32239,-0.55794,-0.77144,-0.96941,-1.1473,-1.3136,-1.4368,-1.522,-1.4991,-1.2961,-1.0862,-0.86282,-0.62938,-0.38823,-0.13894,0.1118,0.36724,0.62406,0.88335,1.1443,1.3913,1.5112,1.5275,1.2766,1.0216,0.76749,0.50872,0.25592,0.004223,-0.25263,-0.50174,-0.74867,-1.0012,-1.2423,-1.4781,-1.7183,-1.9506,-1.838,-1.5876,-1.253,-0.91763,-0.58213,-0.24655,0.089087,0.40988,0.63973,0.65157,0.51053,0.32083,0.16144,-0.004551,-0.14928,-0.22676,-0.11261,0.14037,0.38487,0.29228,0.028132,-0.2283,-0.37046,-0.29562,-0.085088,-0.19475,-0.36339,-0.25356,-0.043635,0.23244,0.5145,0.38801,0.15323,0.16043,0.33965,0.50929,0.6125,0.49488,0.23258,-0.071836,-0.39216,-0.71222,-1.0319,-1.351,-1.5846,-1.7664,-1.6676,-1.4274,-1.1822,-0.93419,-0.69061,-0.43723,-0.18259,0.073044,0.32317,0.57459,0.83259,1.0856,1.3394,1.391,1.2632,1.059,0.79372,0.53153,0.2716,0.015499,-0.23762,-0.48309,-0.72434,-0.95797,-1.1735,-1.3204,-1.2574,-1.1799,-1.0702,-0.93149,-0.75964,-0.58179,-0.38836,-0.15638,-0.11259,-0.30381,-0.093537,0.16153,0.41364,0.67356,0.90308,1.1607,1.4123,1.6653,1.8348,2.0884,2.3411,2.5452,4
2.4397,2.2488,2.0584,1.8684,1.6781,1.4894,1.2996,1.111,0.9205,0.73131,0.53959,0.34965,0.16204,-0.028001,-0.21792,-0.39853,-0.43509,-0.59746,-0.7814,-0.96316,-1.0942,-1.2143,-1.3064,-1.3712,-1.4197,-1.3442,-1.2071,-1.0458,-1.11,-1.2005,-1.2909,-1.3469,-1.2751,-1.2151,-1.1045,-0.97512,-0.83018,-0.66981,-0.50481,-0.32538,-0.13394,0.053329,0.18901,0.32807,0.45747,0.60771,0.5866,0.45744,0.3346,0.20618,0.084319,-0.030152,-0.13637,-0.23337,-0.32018,-0.39574,-0.47585,-0.50927,-0.52784,-0.34703,-0.1677,0.016618,0.20476,0.3842,0.57191,0.75711,0.94012,1.1271,1.3153,1.5036,1.6952,1.7075,1.516,1.3249,1.1523,0.9617,0.79355,0.60687,0.42018,0.23641,0.049016,-0.1378,-0.31798,-0.49895,-0.50682,-0.44806,-0.39334,-0.3099,-0.23142,-0.12728,-0.02895,0.091958,0.20641,0.32796,0.46405,0.57797,0.53927,0.41602,0.28366,0.17377,-0.009261,-0.17697,-0.35829,-0.52104,-0.67522,-0.83682,-0.98637,-1.121,-1.2359,-1.2615,-1.2997,-1.2202,-1.1406,-1.0457,-0.96648,-1.1083,-1.2512,-1.3539,-1.4088,-1.3856,-1.3302,-1.2557,-1.1656,-1.0373,-0.89008,-0.70883,-0.53484,-0.43445,-0.30404,-0.11511,0.071746,0.26308,0.45298,0.64071,0.83247,1.0206,1.2107,1.3993,1.5874,1.776,1.9655,2.156,2.3064,2.4399,1
2.6414,2.3797,2.1241,1.8677,1.6135,1.3578,1.2023,1.022,0.86482,0.69806,0.44913,0.26293,-0.010917,-0.1205,-0.20454,-0.45471,-0.72703,-0.86073,-0.98774,-1.1773,-1.329,-1.445,-1.4823,-1.3891,-1.1838,-0.98763,-1.0745,-1.1831,-1.2691,-1.3326,-1.1919,-0.99972,-0.84109,-0.66978,-0.55669,-0.50317,-0.61042,-0.36049,-0.11197,-0.016093,0.057669,0.21038,0.32878,0.42073,0.50894,0.62666,0.75818,0.8512,0.67526,0.43928,0.25524,0.38116,0.34793,0.14372,-0.055204,-0.26844,-0.44166,-0.60273,-0.74947,-0.87945,-0.99002,-1.0017,-0.80907,-0.71009,-0.47168,-0.23042,0.006738,0.042541,0.14342,0.37768,0.63562,0.88983,1.1483,1.4042,1.6424,1.7884,1.6679,1.403,1.1541,0.90693,0.65345,0.40193,0.14314,-0.10854,-0.33716,-0.57298,-0.80488,-1.03,-0.98858,-0.88212,-0.75912,-0.61863,-0.46312,-0.35522,-0.36121,-0.162,0.016192,-0.018682,-0.018541,0.18209,0.43374,0.44631,0.33965,0.24035,0.11702,0.048146,-0.052752,-0.25132,-0.25019,-0.45479,-0.63602,-0.73218,-0.79315,-0.9578,-1.1638,-1.2789,-1.376,-1.3191,-1.2155,-1.1366,-1.3464,-1.4069,-1.3333,-1.2205,-1.0684,-0.85937,-0.62135,-0.36103,-0.10719,0.12612,0.26138,0.24675,0.39727,0.61808,0.79166,0.96942,1.1432,1.3669,1.6164,1.8628,2.1068,2.3545,2.4879,2.6435,2
0.96095,0.78961,0.59297,0.3917,0.19665,0.007678,-0.17591,-0.34967,-0.51291,-0.72066,-0.93715,-1.1474,-1.3533,-1.5522,-1.7411,-1.8773,-1.7978,-1.5942,-1.4852,-1.2646,-1.044,-0.82679,-0.60988,-0.392,-0.18702,-0.10628,0.04919,0.045529,-0.027368,0.14314,0.12648,0.060974,-0.019504,-0.10238,-0.20333,-0.326,-0.44424,-0.56861,-0.67726,-0.77084,-0.84358,-0.87735,-0.90234,-0.94731,-0.92385,-0.87063,-0.63553,-0.45801,-0.27888,-0.086278,0.089664,0.27701,0.47686,0.65612,0.83944,0.95711,1.0005,1.204,1.4057,1.599,1.7968,1.9831,2.1758,2.3633,2.5506,2.6066,2.3707,2.1448,1.9269,1.7097,1.4934,1.2817,1.0741,0.95877,0.94035,0.76884,0.56609,0.3681,0.17279,-0.020442,-0.21064,-0.39585,-0.57923,-0.75216,-0.79615,-0.84481,-0.80121,-0.77478,-0.73572,-0.67166,-0.58322,-0.46384,-0.3559,-0.22847,-0.11443,-0.043069,0.013205,0.03668,-0.10441,-0.04242,-0.13165,-0.24021,-0.39209,-0.58484,-0.77782,-0.96895,-1.1586,-1.3488,-1.5373,-1.7192,-1.7482,-1.6315,-1.5055,-1.3526,-1.1898,-1.0201,-0.82944,-0.62436,-0.43441,-0.27098,-0.093253,0.090188,0.27496,0.44459,0.66249,0.84314,0.82875,0.74478,0.67069,0.61354,0.57878,0.77129,0.92048,1.0637,1.1814,0.97909,0.76906,0.56287,0.56735,0.63572,0.702,0.79181,0.88711,0.96016,5
2.429,2.2272,2.0288,1.8334,1.6327,1.4377,1.2404,1.0605,0.86829,0.67832,0.48398,0.29187,0.099805,-0.095858,-0.29066,-0.36838,-0.50545,-0.69261,-0.87669,-1.0073,-1.1515,-1.2631,-1.3482,-1.3858,-1.3846,-1.279,-1.1596,-0.97867,-0.97101,-1.0589,-1.1429,-1.2098,-1.2341,-1.1522,-1.1413,-1.0067,-0.85017,-0.67609,-0.48807,-0.27208,-0.064392,0.15035,0.30923,0.43067,0.59243,0.71166,0.77524,0.64733,0.50846,0.37525,0.23838,0.10736,-0.005765,-0.12202,-0.21765,-0.31486,-0.40202,-0.46345,-0.52515,-0.47509,-0.29385,-0.11703,0.055147,0.2348,0.42053,0.60672,0.77961,0.88927,0.90538,0.98478,1.1728,1.3097,1.4926,1.5879,1.4943,1.3029,1.1308,0.94057,0.75105,0.56156,0.3724,0.18308,0.027195,-0.14392,-0.3334,-0.52186,-0.60112,-0.56074,-0.5066,-0.44057,-0.37661,-0.28631,-0.20127,-0.091736,0.02574,0.13655,0.25456,0.31675,0.21955,0.078767,-0.04308,-0.20604,-0.37255,-0.52118,-0.67678,-0.80936,-0.94674,-1.059,-1.1884,-1.2865,-1.35,-1.4079,-1.3917,-1.2903,-1.1868,-1.086,-1.1231,-1.2979,-1.402,-1.3437,-1.278,-1.1925,-1.0895,-0.96277,-0.78328,-0.60179,-0.44225,-0.35115,-0.17624,0.018988,0.20833,0.39802,0.57681,0.75663,0.94239,1.133,1.315,1.5018,1.6844,1.8718,2.0594,2.239,2.3915,2.4326,1
2.5232,2.2478,1.9812,1.7173,1.4493,1.1907,0.93063,0.66731,0.40737,0.14747,-0.1125,-0.061006,-0.16253,-0.40755,-0.63612,-0.8556,-1.0564,-1.2367,-1.3862,-1.5072,-1.4892,-1.2964,-1.1035,-0.8902,-0.67619,-0.45262,-0.2156,0.020333,0.26537,0.50928,0.75944,1.0076,1.2546,1.3827,1.6142,1.6144,1.434,1.1791,0.9238,0.66634,0.41212,0.15534,-0.097369,-0.35305,-0.60342,-0.85716,-1.1036,-1.3537,-1.5928,-1.8347,-2.0695,-1.9848,-1.7054,-1.3588,-0.99295,-0.62703,-0.27945,0.08662,0.35957,0.50815,0.43556,0.26437,0.10453,-0.064866,-0.19755,-0.43941,-0.3203,-0.080984,0.1663,0.39787,0.17658,-0.091919,-0.35096,-0.47897,-0.36487,-0.18416,-0.26406,-0.46432,-0.37921,-0.22707,0.044806,0.30847,0.54355,0.34365,0.11033,0.1246,0.30076,0.46588,0.56809,0.44129,0.18883,-0.10875,-0.40576,-0.702,-0.99719,-1.2908,-1.5455,-1.7112,-1.6579,-1.4063,-1.1625,-0.9053,-0.6562,-0.39633,-0.14429,0.11703,0.37088,0.62556,0.8881,1.1437,1.3928,1.3804,1.2721,1.0632,0.78992,0.52291,0.25954,0.000196,-0.25273,-0.4986,-0.73572,-0.96142,-1.1753,-1.1538,-1.0891,-0.99431,-0.85516,-0.7126,-0.54836,-0.36052,-0.15851,0.013219,-0.048093,0.075354,0.33101,0.58069,0.83467,1.0951,1.3413,1.5891,1.8478,2.0972,2.3432,2.5266,4
2.8499,2.6412,2.419,2.1978,1.977,1.7565,1.5361,1.3157,1.0955,0.8753,0.65527,0.43483,0.41995,0.41301,0.20666,-0.007118,-0.22339,-0.4351,-0.62186,-0.81586,-1.0166,-1.2055,-1.3259,-1.3617,-1.348,-1.1763,-1.1474,-1.1896,-1.1845,-1.0429,-0.86251,-0.66365,-0.46174,-0.24701,-0.011479,0.11942,0.193,0.18226,0.16225,0.10753,-0.089626,-0.30691,-0.52263,-0.72656,-0.91633,-1.0885,-1.2507,-1.4002,-1.3738,-1.1869,-0.95881,-0.68893,-0.50626,-0.19857,0.10991,0.3977,0.62704,0.73752,0.68054,0.54548,0.41926,0.2865,0.18058,0.25614,0.46558,0.68415,0.79742,0.62525,0.40525,0.18885,-0.026988,-0.23808,-0.45203,-0.41958,-0.32841,-0.3535,-0.51858,-0.37524,-0.32055,-0.29618,-0.058589,0.14665,0.38243,0.61365,0.77035,0.60801,0.44676,0.35331,0.46059,0.56258,0.50349,0.30154,0.028937,-0.25787,-0.54087,-0.72107,-0.98895,-1.192,-1.3683,-1.3115,-1.1441,-0.97825,-0.80344,-0.60227,-0.38847,-0.17277,0.006059,0.0617,0.09006,0.063328,-0.020887,-0.23974,-0.45973,-0.67212,-0.86494,-1.0329,-1.144,-1.1252,-1.0898,-1.2703,-1.3039,-1.2687,-1.116,-0.93819,-0.7532,-0.56254,-0.37401,-0.16239,0.050526,0.2589,0.42214,0.40328,0.49788,0.71828,0.93603,1.1541,1.3724,1.5908,1.8073,2.0242,2.2414,2.4556,2.6705,2.8511,7
2.8376,2.6156,2.3948,2.1745,1.9543,1.7336,1.5132,1.2928,1.0727,0.85167,0.63186,0.41159,0.40792,0.39994,0.18852,-0.022967,-0.23746,-0.45085,-0.63503,-0.82981,-1.0189,-1.209,-1.3201,-1.351,-1.3319,-1.1296,-1.1419,-1.1907,-1.1337,-0.98925,-0.80239,-0.59106,-0.37825,-0.15543,0.033171,0.14241,0.1809,0.15385,0.12339,0.012903,-0.20529,-0.42197,-0.63672,-0.83876,-1.0254,-1.1927,-1.3485,-1.3952,-1.2201,-1.0051,-0.71045,-0.54281,-0.24428,0.054701,0.34348,0.55752,0.66617,0.58824,0.47144,0.33228,0.21702,0.22775,0.43594,0.6457,0.76263,0.5557,0.33541,0.11537,-0.10031,-0.32794,-0.38187,-0.36392,-0.45396,-0.4917,-0.36206,-0.37136,-0.26495,-0.028885,0.19853,0.41307,0.64927,0.86414,0.83625,0.65538,0.4443,0.23452,0.28566,0.40797,0.5398,0.55848,0.42179,0.17727,-0.11247,-0.40953,-0.70654,-0.87768,-1.1342,-1.3229,-1.3893,-1.2396,-1.0772,-0.90486,-0.71474,-0.5103,-0.29395,-0.075985,0.037927,0.074198,0.095457,0.034302,-0.08375,-0.32785,-0.53051,-0.75345,-0.95453,-1.1104,-1.1843,-1.1523,-1.1607,-1.321,-1.3507,-1.3082,-1.1305,-0.94491,-0.75312,-0.56311,-0.37953,-0.16698,0.048042,0.26096,0.39183,0.36688,0.49568,0.71549,0.93546,1.1556,1.3758,1.5958,1.8138,2.0328,2.2511,2.4693,2.6873,2.838,7
2.608,2.4134,2.2167,2.0206,1.8229,1.6231,1.4314,1.2321,1.0299,0.8277,0.63183,0.43311,0.23464,0.032688,-0.16922,-0.32636,-0.22689,-0.19894,-0.36218,-0.55005,-0.70916,-0.86074,-1.0034,-1.1356,-1.2553,-1.3604,-1.4488,-1.518,-1.5776,-1.6119,-1.5927,-1.5704,-1.5146,-1.436,-1.3501,-1.2472,-1.1296,-0.98812,-0.83823,-0.68876,-0.52038,-0.35675,-0.1806,-0.00715,0.18149,0.3514,0.53545,0.6902,0.77247,0.8398,0.80384,0.81512,0.82217,0.72416,0.57756,0.43226,0.31039,0.17908,0.055628,-0.097773,-0.15429,-0.12615,0.056894,0.25217,0.44485,0.63883,0.47374,0.26961,0.069341,-0.12637,-0.3097,-0.30005,-0.16593,-0.006717,-0.014748,-0.21447,-0.30614,-0.26471,-0.19245,-0.014985,0.20985,0.43624,0.65399,0.66042,0.52972,0.35409,0.16082,0.12067,0.24775,0.36772,0.49438,0.60905,0.63712,0.53728,0.48728,0.60105,0.55823,0.49043,0.3449,0.15705,-0.016921,-0.19657,-0.37101,-0.54919,-0.71012,-0.86242,-1.0045,-1.1469,-1.2631,-1.3626,-1.443,-1.502,-1.5451,-1.5685,-1.5019,-1.465,-1.4051,-1.3243,-1.2247,-1.1088,-0.97883,-0.83686,-0.68306,-0.52402,-0.34315,-0.19282,-0.23003,-0.34207,-0.3552,-0.15716,0.041353,0.24027,0.43953,0.63908,0.83888,1.0397,1.2381,1.439,1.6397,1.8403,2.0413,2.243,2.446,2.6058,3
2.7313,2.5055,2.2745,2.042,1.8142,1.5867,1.36,1.1353,0.91079,0.68262,0.50572,0.35839,0.20115,0.011937,-0.19662,-0.40254,-0.60754,-0.80872,-1.0062,-1.1974,-1.3799,-1.4347,-1.4699,-1.4643,-1.4429,-1.386,-1.3012,-1.1944,-1.0684,-0.93297,-0.77449,-0.60873,-0.42682,-0.2368,-0.040388,0.10085,0.15093,0.27598,0.29762,0.22902,0.043581,-0.12964,-0.29802,-0.45712,-0.6011,-0.73054,-0.84922,-0.95176,-0.76617,-0.52323,-0.27341,-0.023312,0.22699,0.48608,0.67544,0.83735,0.87002,0.81255,0.76154,0.72508,0.70901,0.68746,0.52539,0.31982,0.08436,-0.13602,-0.32158,-0.56144,-0.55256,-0.5844,-0.58651,-0.54097,-0.70885,-0.54213,-0.62408,-0.41935,-0.26926,-0.054333,0.16385,0.37549,0.58878,0.64514,0.64718,0.65968,0.68253,0.71558,0.73929,0.71644,0.59862,0.40175,0.18137,-0.063687,-0.30856,-0.41027,-0.50271,-0.61189,-0.69215,-0.57716,-0.45223,-0.31841,-0.17671,-0.014999,0.11416,0.11598,0.02955,-0.038393,-0.18655,-0.35661,-0.5348,-0.70812,-0.86735,-1.0068,-1.1322,-1.2416,-1.336,-1.417,-1.4719,-1.4962,-1.4995,-1.483,-1.4258,-1.2938,-1.1124,-0.92595,-0.73529,-0.54119,-0.35594,-0.15858,0.023961,0.16721,0.31827,0.4694,0.63036,0.83195,1.0393,1.2473,1.4626,1.6649,1.8744,2.0837,2.2885,2.4934,2.6933,2.7364,6
2.582,2.314,2.0519,1.7921,1.5304,1.2737,1.0169,0.75829,0.50024,0.24337,-0.013864,-0.081625,-0.10364,-0.34741,-0.57042,-0.78631,-0.97975,-1.1576,-1.3144,-1.422,-1.5096,-1.3586,-1.1771,-0.96736,-0.75692,-0.52841,-0.29423,-0.06113,0.17769,0.42379,0.66944,0.92179,1.1708,1.3925,1.5215,1.5438,1.2918,1.0403,0.78571,0.53142,0.27751,0.034057,-0.21799,-0.46917,-0.71922,-0.96012,-1.2057,-1.4483,-1.6863,-1.9175,-1.9247,-1.6505,-1.3089,-0.96662,-0.62387,-0.27528,0.065099,0.38585,0.57272,0.5718,0.39776,0.23408,0.064687,-0.081596,-0.28276,-0.27859,-0.098658,0.14921,0.39177,0.30031,0.037375,-0.22002,-0.47164,-0.36606,-0.17883,-0.18621,-0.42232,-0.37891,-0.24975,0.004347,0.27384,0.54276,0.37538,0.14019,0.12063,0.30329,0.47188,0.55072,0.39974,0.1354,-0.15595,-0.46436,-0.75591,-1.062,-1.3649,-1.588,-1.7533,-1.7238,-1.4865,-1.244,-0.99752,-0.73919,-0.48957,-0.23849,0.013726,0.26683,0.52066,0.77506,1.0225,1.2781,1.3408,1.226,1.0402,0.77163,0.50803,0.24644,-0.010202,-0.26052,-0.50557,-0.7416,-0.9694,-1.1753,-1.24,-1.1894,-1.0936,-0.97452,-0.83408,-0.66748,-0.49528,-0.29648,-0.065042,-0.021822,-0.087762,0.14956,0.39917,0.63807,0.89009,1.164,1.4055,1.6537,1.9118,2.1611,2.4075,2.5872,4
2.5495,2.2821,2.0167,1.7551,1.4913,1.2328,0.97558,0.71577,0.45646,0.19896,-0.059717,-0.15473,-0.14087,-0.38755,-0.61337,-0.82517,-1.0235,-1.1976,-1.3528,-1.4697,-1.5391,-1.3996,-1.2063,-0.99192,-0.76206,-0.52873,-0.29954,-0.061128,0.18089,0.42825,0.67628,0.92654,1.1762,1.3582,1.4762,1.5941,1.3438,1.0881,0.83613,0.58111,0.33076,0.076847,-0.17647,-0.42329,-0.67431,-0.92393,-1.1635,-1.4075,-1.6472,-1.8679,-1.97,-1.7686,-1.4081,-1.0555,-0.70056,-0.35645,0.007661,0.33328,0.53746,0.56104,0.40667,0.24102,0.06301,-0.078148,-0.32491,-0.25073,-0.015912,0.23555,0.47477,0.27602,0.015577,-0.23861,-0.45006,-0.37016,-0.14857,-0.24619,-0.40023,-0.32041,-0.13664,0.13064,0.39402,0.56272,0.33718,0.10026,0.11092,0.28908,0.45404,0.54875,0.4593,0.20636,-0.079204,-0.38143,-0.68812,-0.98419,-1.2935,-1.5596,-1.7349,-1.6965,-1.4609,-1.2201,-0.97528,-0.71725,-0.46828,-0.21764,0.034288,0.28723,0.54098,0.79539,1.0503,1.2915,1.3388,1.2507,1.0498,0.78023,0.51343,0.25107,-0.008168,-0.26257,-0.50941,-0.751,-0.97765,-1.1965,-1.2501,-1.2037,-1.1111,-0.99465,-0.84563,-0.69059,-0.51675,-0.32075,-0.089623,-0.085789,-0.10954,0.13311,0.38948,0.62785,0.9032,1.1545,1.3958,1.644,1.9072,2.152,2.3984,2.5553,4
2.4943,2.3061,2.118,1.9292,1.7408,1.5526,1.3648,1.1775,0.98777,0.79803,0.60851,0.42231,0.23309,0.043997,-0.14493,-0.33237,-0.35088,-0.30628,-0.43235,-0.60204,-0.74964,-0.89136,-1.027,-1.1588,-1.275,-1.3682,-1.4602,-1.5128,-1.5655,-1.5995,-1.6118,-1.5721,-1.5097,-1.4498,-1.3558,-1.2482,-1.1375,-1.0205,-0.87124,-0.7229,-0.57047,-0.39725,-0.23943,-0.076829,0.098387,0.28419,0.45485,0.60252,0.73167,0.80151,0.86119,0.73571,0.77653,0.85232,0.787,0.66602,0.55075,0.41375,0.3109,0.18648,-0.014394,0.011089,0.19583,0.38113,0.56045,0.52616,0.32682,0.1364,-0.051069,-0.20409,-0.19066,-0.12029,0.043665,0.046306,-0.14005,-0.20939,-0.18121,-0.082588,0.092982,0.29181,0.48816,0.57988,0.39952,0.22773,0.096811,0.19799,0.33032,0.44838,0.56894,0.69501,0.73219,0.65859,0.58614,0.73416,0.70545,0.64024,0.53801,0.37025,0.20577,0.026808,-0.13721,-0.3157,-0.47316,-0.6311,-0.78805,-0.91873,-1.0636,-1.1822,-1.2888,-1.3925,-1.4531,-1.5223,-1.5404,-1.5597,-1.5133,-1.4741,-1.4282,-1.3599,-1.2671,-1.1715,-1.0451,-0.91674,-0.77747,-0.63591,-0.457,-0.29898,-0.30208,-0.39658,-0.26153,-0.072713,0.1144,0.30202,0.49146,0.681,0.86788,1.0539,1.2395,1.4283,1.6204,1.8102,1.9984,2.1875,2.3763,2.4938,3
2.6792,2.4876,2.2787,2.0712,1.8646,1.6583,1.4525,1.2472,1.0422,0.83777,0.63399,0.45781,0.27421,0.099857,-0.069806,-0.25351,-0.44433,-0.6293,-0.81063,-0.99372,-1.1658,-1.3417,-1.5001,-1.5387,-1.5584,-1.5273,-1.4694,-1.3782,-1.2554,-1.1096,-0.94746,-0.76506,-0.56821,-0.35885,-0.13994,0.047712,0.10612,0.20768,0.26171,0.28591,0.1532,-0.003641,-0.15076,-0.29149,-0.43118,-0.55608,-0.65707,-0.76971,-0.67581,-0.50381,-0.28667,-0.012255,0.2624,0.50025,0.66925,0.8232,0.79349,0.74757,0.70976,0.6818,0.66462,0.65166,0.52514,0.34792,0.12749,-0.10374,-0.3061,-0.49643,-0.4588,-0.6341,-0.45903,-0.60593,-0.47238,-0.5332,-0.47687,-0.27438,-0.070222,0.15059,0.34463,0.54641,0.63705,0.64649,0.64546,0.67439,0.70672,0.74208,0.76285,0.67069,0.50606,0.28269,0.021541,-0.23939,-0.4576,-0.5634,-0.71574,-0.71959,-0.60869,-0.50208,-0.37213,-0.23453,-0.10171,0.049399,0.16388,0.10569,0.042165,-0.011089,-0.17398,-0.35567,-0.5576,-0.75597,-0.9199,-1.0915,-1.2266,-1.3587,-1.4594,-1.5502,-1.5944,-1.6103,-1.6132,-1.5704,-1.4502,-1.2845,-1.1131,-0.93193,-0.74781,-0.56718,-0.38971,-0.2022,-0.036061,0.11143,0.26646,0.43786,0.56974,0.76749,0.96975,1.1723,1.3718,1.5718,1.7723,1.9732,2.1745,2.3762,2.5739,2.6822,6
