@relation synthetic_control

@attribute att0 numeric
@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute target {1,2,3,4,5,6}

@data
0.9436,0.52608,0.84468,0.99431,0.46883,0.57366,0.52743,0.58352,0.34683,0.3606,0.79582,1.047,0.84731,0.76232,0.75408,0.49818,1.0013,0.5211,1.2514,0.84441,0.83993,1.4016,0.67028,1.4576,0.80248,0.87012,1.0095,1.433,1.2818,0.39595,0.40062,0.60678,0.95816,1.3541,-1.2818,-0.68091,-1.3139,-1.3107,-1.0903,-1.4879,-0.86242,-1.0901,-0.87589,-0.59456,-0.91274,-0.94357,-1.5212,-1.0839,-1.543,-0.4073,-0.78928,-1.434,-0.56283,-1.0334,-1.0623,-1.1351,-1.1785,-1.1263,-1.5437,-1.109,6
-0.25844,0.34277,0.59384,1.8804,0.63235,0.47966,0.18798,-0.053167,-0.77552,-1.6934,-1.6846,-1.0548,-0.43603,0.32201,1.1402,1.8197,1.6128,1.2291,0.51061,-0.70633,-0.15919,-1.1795,-1.4475,-1.4345,-0.3627,0.56519,0.33485,0.72483,0.70486,0.84444,0.94679,-0.49187,-1.1421,-1.4198,-1.3998,-0.58385,-1.0842,0.21367,-0.10059,0.50526,1.4653,1.1468,1.2942,0.77762,-0.11029,-0.52724,-1.4695,-1.6933,-0.80594,-0.64459,0.084909,0.90737,1.4361,1.2397,1.108,0.69669,-0.51213,-0.39354,-0.98807,-1.1354,2
-0.37694,1.2249,0.34387,0.32845,-0.33761,1.0265,-1.331,-0.6578,1.4461,-0.8464,0.77621,-0.25405,1.6652,0.62547,1.2423,0.77621,1.1274,-1.0134,-0.69236,-1.0569,-1.2246,-0.23914,0.17318,-0.17278,0.82061,-1.4316,-0.33874,-1.6279,-1.1271,1.36,-1.4346,-0.98307,1.5606,-0.47445,-0.27311,-0.55251,-1.1067,0.90208,0.24213,-0.86658,1.5268,-1.0946,-0.31627,0.53148,0.26429,1.1663,-0.57684,-0.33211,1.5164,-0.10467,0.37071,-1.5682,1.0219,-1.4297,1.357,1.3728,0.66356,0.91835,-1.3117,-1.1971,1
-1.414,-1.1621,-0.62417,0.9396,-0.5275,0.57479,0.54318,1.7485,-0.50592,0.59464,-0.62765,0.4549,-0.64391,0.51495,-0.54765,-1.534,-0.61272,1.7724,1.7079,0.52258,0.32312,-1.6399,1.6284,0.24214,0.69197,1.1889,-1.2184,0.24116,1.1846,-1.3612,1.312,0.87324,-0.40138,-1.0415,-0.80577,0.55333,1.0248,-1.6346,-0.33849,-1.1473,1.8687,-0.92785,-1.4242,-1.0982,0.94376,-0.33359,-0.98255,0.28649,-0.19887,-0.074618,0.86124,0.40498,-0.89469,-0.36301,1.1874,-0.95922,-0.35321,1.3631,0.72554,-0.88009,1
1.1636,-0.54496,0.68224,-0.74587,0.24898,-1.3677,0.027031,-1.4698,0.7891,0.42143,0.35982,1.4681,1.1734,0.41863,-1.371,-0.90002,0.46718,-1.0879,-0.39711,0.37116,-0.41252,-0.25243,0.63286,-0.057332,-1.0403,0.62762,-1.7078,-1.0957,-1.9656,0.77477,0.27758,-1.7781,0.12973,0.26659,1.1149,1.3627,1.2083,1.68,0.6485,-0.54671,0.46998,-0.17738,0.91058,-1.6448,-0.10166,0.77652,-0.82534,-0.16537,0.050831,-1.3187,0.73171,0.036373,1.2939,1.185,0.36859,1.5553,-1.3481,1.4024,-1.8539,-0.91927,1
0.73718,0.88445,1.0245,0.21098,0.77067,0.97721,0.99471,1.0516,1.4575,0.77158,1.4161,0.19063,1.3879,1.3212,-0.30345,0.71306,0.40579,0.6816,-0.048008,0.39978,-0.33639,0.95918,0.070822,-0.070291,1.1541,1.0099,-0.067694,1.3652,0.55694,1.226,1.2306,-0.029413,0.089963,0.067481,0.21164,1.2743,-0.13607,-0.68409,0.001407,-0.76684,-0.55117,-1.2537,-0.91264,-1.7849,-1.0957,-1.9145,-0.54996,-0.37434,-1.7618,-0.00296,-0.0334,-0.82886,-1.5179,-1.8821,-1.3229,-0.80979,-1.7335,-1.4714,-1.7028,-0.66757,6
-0.38845,0.11547,1.0448,1.3713,1.2091,-0.17285,-0.85689,-0.88951,-1.5746,-0.88136,-0.29183,0.081274,0.37269,1.5585,1.4172,1.1922,-0.23162,-0.91169,-1.0787,-0.9889,-1.2438,-0.95423,-0.087208,0.30301,1.1371,0.80165,1.1158,-0.39069,-0.14687,-0.81488,-0.90715,-1.0469,-0.1509,-0.17972,0.55382,0.86066,1.2891,1.1943,0.25692,-1.0173,-1.0213,-1.8889,-0.56607,-0.009801,0.46238,0.94421,0.9835,0.95344,1.0902,0.41997,-0.75652,-1.9095,-2.0194,-1.5312,-0.77576,0.25463,1.4615,1.5175,0.56088,1.1614,2
0.017531,0.14382,0.70066,1.3285,1.2392,0.82489,0.41225,-0.4006,-1.3426,-1.8045,-1.0895,-0.91884,-0.88249,-0.9836,0.15124,0.73983,1.3273,1.3742,0.85997,0.96052,0.3362,-0.46654,-0.77336,-1.0968,-1.2359,-1.6961,-0.50288,0.19318,0.51212,0.89176,0.84413,1.1254,0.19733,-0.13769,-0.030796,-1.5667,-0.93639,-1.4479,-0.71279,-1.08,-0.34041,-0.030604,1.2815,1.4994,1.4699,0.45088,0.56077,0.26974,-1.0384,-0.56473,-1.7835,-1.2813,-1.009,-0.92341,0.67836,0.7666,1.5867,0.67965,1.4641,1.1896,2
0.93394,2.0945,1.6893,1.1131,1.8568,0.6714,0.94184,1.1965,0.93656,1.6923,0.91068,2.1173,1.1926,0.55748,1.1806,1.5831,0.80439,1.1126,0.94082,0.91518,-0.28464,-0.81557,-1.1725,-1.2067,-1.2766,-1.0026,0.18252,-0.040908,-1.3217,0.19288,-0.53361,-1.1476,-0.946,-0.99253,-0.35399,-1.0515,0.15705,0.10745,-0.64953,-0.77863,-0.50928,-0.000171,-0.81245,-0.24596,-1.3565,-0.67824,-1.3301,-1.4247,-0.44547,-0.019081,-0.033428,-0.073048,0.073417,-0.62663,-1.4091,-0.41174,-0.4266,-0.21629,-0.92909,-0.63196,6
1.4359,1.1781,1.5232,1.1525,1.0813,1.3623,1.276,0.96308,1.6923,0.63946,0.6386,1.3028,0.22364,0.81986,1.3881,1.2328,1.0805,0.09621,0.73976,0.67825,0.94451,0.065881,-0.011045,0.69517,0.80684,0.043955,0.65287,0.45458,-0.27826,-0.19406,0.63682,-0.22203,0.032864,0.25684,-0.5651,-0.1155,-0.31803,-0.74233,-0.42453,-0.066899,-0.054031,-1.1739,-0.74203,-1.1042,-1.4139,-0.15202,-1.4494,-1.0606,-0.432,-0.89063,-1.3754,-1.2437,-0.50762,-1.4617,-1.8869,-1.6643,-1.229,-0.72358,-1.584,-2.0083,4
-1.5786,-2.1273,-1.8626,-1.9668,-1.9683,-0.57982,-1.3334,-0.8466,-0.75908,-1.3603,-0.97883,-0.73886,-0.80004,-0.18836,-0.042778,-0.9661,-1.0323,-0.76799,-0.94082,-0.61794,-0.28792,-0.011096,-0.11,-0.35506,-0.4265,-0.69362,0.058124,0.18875,-0.41183,-0.40056,0.39868,0.50954,0.83077,-0.24883,0.32795,0.64443,-0.41591,0.25878,0.89255,0.17551,0.86457,1.028,1.2486,1.0389,1.4459,0.014837,0.5488,0.47116,0.88106,1.7116,0.51677,0.98177,1.2068,0.73513,1.5993,1.4171,1.3465,1.9997,0.70107,0.77579,3
-1.5908,-1.1176,-0.98218,-0.84148,-0.45729,-0.77028,-1.5251,-1.0194,-1.0577,-0.84423,-1.0431,-0.86561,-0.98645,-1.1928,-1.491,-0.57303,-0.82295,-0.96558,-0.88376,-0.37432,-1.4473,-0.89568,-1.2451,-0.85934,-0.43643,-0.8588,-0.80879,-0.65013,-1.3782,0.75442,0.38305,1.0908,1.1625,0.78699,1.2035,1.2943,1.2408,1.1193,0.58293,0.7822,1.1621,1.2341,0.53662,1.4712,0.59386,1.4648,1.4337,1.2634,0.6963,0.63808,0.49623,0.57501,0.90315,0.27539,0.54989,0.55751,0.67374,1.3638,1.1629,0.53166,5
-0.35358,-0.92381,0.36584,-0.74643,-1.465,-0.75298,-1.2044,0.13662,-0.61341,-1.458,-1.1175,-0.73807,-1.1705,-0.29308,0.005765,-0.20527,-0.11658,-0.38801,-1.404,0.1148,-1.0136,0.39656,-0.61577,-0.078669,-1.1619,-0.80345,0.087148,-0.91992,-1.4257,-0.49175,0.067107,-0.098661,-1.2322,-0.67696,-0.54416,-0.61753,-0.17738,-0.91313,-1.2949,1.0843,1.9303,1.6679,1.4209,0.44828,0.73505,1.1321,1.5836,1.278,1.4062,1.1447,1.5255,0.73216,1.7506,0.82439,0.18505,0.55125,1.8464,0.46273,1.8738,0.25911,5
0.62479,0.86792,0.97269,1.4222,0.46698,0.24776,-0.52548,-1.7311,-1.3774,-0.90597,-0.35849,0.15912,0.81037,1.5798,1.1534,0.66936,-0.3846,-0.99158,-1.6498,-1.1103,-0.52457,0.45629,1.2865,0.83285,0.95253,1.4842,-0.1604,-1.0371,-0.79938,-1.062,-1.7184,0.012083,0.81291,0.87648,1.9081,1.3742,0.10411,-0.46287,-1.4036,-0.90883,-0.79193,-1.179,-0.49364,0.2583,0.76784,0.75654,1.2544,-0.16913,-0.91862,-0.55882,-1.6576,-0.91014,0.18151,0.66838,1.4788,0.98384,0.64153,-0.11364,-0.58799,-1.5733,2
-2.1845,-2.0392,-0.37707,-1.227,-1.1719,-1.0898,-1.4877,-1.9544,0.042341,-1.1625,-0.81219,-0.75981,-1.3557,-0.97653,-0.44632,0.29052,-0.075265,-0.1765,-1.3179,0.44699,-0.92672,0.49001,-0.3149,-0.8087,-0.76366,0.31274,0.32087,0.78738,0.20171,0.62314,-0.2962,-0.39666,-0.93471,-0.061902,0.66949,-0.75501,-0.43147,0.48454,0.84739,1.165,0.82845,-0.31714,-0.22723,1.2441,1.6188,1.4516,0.54978,0.64363,1.3136,0.13576,0.15701,0.86945,0.41072,1.0057,0.92154,1.8108,0.44493,1.0451,1.9366,1.7786,3
0.69353,0.33694,0.31418,-0.054203,0.84503,-0.13899,0.13838,1.081,1.32,1.9017,0.435,1.8324,0.49377,1.7557,1.4709,0.35323,1.2914,1.9442,2.0655,0.59528,0.98353,0.53845,0.38322,-1.6539,-0.32043,0.17692,0.22713,-0.17315,-0.99814,-1.3835,-0.50712,0.1206,-1.5239,-0.86785,-1.1848,-0.41439,-1.5423,-0.18157,-1.6259,-0.66761,-1.2819,0.10774,0.17895,0.4686,-1.3043,-0.84474,-0.60664,-0.66128,0.55626,-0.39663,-1.3544,-1.0305,0.46243,-1.6122,-0.92517,0.54243,0.63332,0.32806,-1.0288,-0.29164,6
1.2372,-1.6818,-0.24784,-1.2429,0.52845,-0.99518,0.51338,-0.49175,0.20363,-0.3822,0.99692,1.3853,-0.76483,0.63533,-1.1743,-1.4147,-0.45307,-1.0373,0.50857,-0.82843,1.0018,1.6546,-1.7782,-1.149,-0.045845,0.92724,-0.31924,-1.3804,-0.20701,0.75516,1.3235,-0.1586,1.627,1.4728,-0.08217,-0.36572,1.0519,1.1573,-0.63999,0.68408,1.1762,0.76584,-0.79894,-1.1815,1.3025,-1.7461,-1.2768,0.98795,-0.5392,0.67541,-0.4008,-1.5382,-0.2906,0.96752,-1.0728,0.41846,-0.64139,0.95503,1.2079,0.20598,1
-1.8609,-0.63272,-2.0829,-1.8021,-0.55268,-0.23037,-1.2055,-1.5053,-1.1864,-1.4968,-1.4345,-0.48857,-0.56743,-1.6275,0.073516,-0.5375,-0.72637,-1.0263,-0.6872,-0.66243,-0.20712,-0.53642,-0.89368,0.65492,-0.91574,0.57792,-0.65154,0.39355,-0.57431,-0.96065,0.19064,0.45849,0.87014,0.1132,0.19769,0.61295,0.95565,-0.050576,0.15876,0.13872,-0.14599,1.0174,0.5101,0.87403,1.3853,0.41624,1.0775,1.3156,1.313,0.53028,0.97746,0.12788,0.78056,1.5779,1.4552,0.72138,0.72896,1.8064,1.5933,1.6448,3
1.1513,0.6627,0.54904,0.11044,0.85337,0.51263,0.8125,0.49138,0.59119,1.0446,0.60387,1.3144,0.028028,0.42581,0.71365,1.0936,0.18558,0.44918,0.65487,-0.14795,-0.14238,1.1361,1.0332,0.77072,0.20201,0.39154,0.10493,1.2435,0.62498,1.0954,0.72777,1.0288,0.99484,0.76341,1.0852,-0.095769,1.0848,0.42039,0.96224,-1.7146,-0.39145,-1.7386,-1.7056,-0.57755,-0.94291,-1.7503,-1.8394,-1.2961,-1.4467,-0.67636,-1.8606,-0.92842,-0.47803,-1.6191,-1.4275,-0.85524,-1.3941,-0.81745,-1.4569,-0.61481,6
1.1228,1.3504,0.94473,1.4049,1.3897,0.73616,0.74754,1.6324,0.76742,1.4227,1.1337,0.52189,0.91727,0.5143,1.1093,0.73846,0.93882,0.59322,0.7963,0.84213,0.86426,1.4543,0.45321,0.44459,1.3791,0.43083,1.0349,0.74942,1.0069,0.32882,-0.91853,-0.75922,-1.0901,-0.50211,-0.47931,-1.4812,-1.4445,-0.60157,-0.56282,-0.76505,-1.5841,-1.4056,-0.69891,-1.3725,-0.77626,-0.88982,-1.1935,-1.252,-1.0675,-0.45902,-0.46151,-0.68508,-0.69525,-0.64453,-0.93545,-1.4604,-0.4908,-1.5257,-0.80302,-0.76517,6
-0.82919,-1.9221,-1.2748,-1.3978,-1.2016,-1.4453,0.14084,-1.2645,-1.0095,-0.68559,0.20787,-1.6539,-0.043934,-1.3303,0.016406,-1.0765,0.32128,-1.3896,-1.0318,-0.56294,0.41239,-0.69916,0.29612,0.47339,-0.70278,0.033309,-0.73883,-0.98063,-0.55154,-0.19754,-0.93972,0.27302,-0.83746,-0.13669,0.34063,0.29782,0.90384,-0.60469,1.1777,0.65212,1.3999,0.94259,0.42747,0.63287,-0.16601,0.40065,0.42727,1.6929,0.18112,0.70561,-0.08822,0.33139,1.1071,1.5088,1.7362,1.9728,0.58062,1.9511,1.744,1.4732,3
-0.56742,-0.26001,1.2704,-0.034422,0.27134,1.2467,0.89545,1.1018,0.94079,0.84971,1.5358,1.0763,1.1475,-0.15667,1.3372,0.45412,0.006937,-0.4601,1.4777,1.0844,0.91357,1.1141,0.36077,0.88439,1.2782,0.66193,-0.017106,0.099956,0.20264,0.27062,1.3626,1.1098,1.5207,0.25589,-0.26499,0.20523,-0.54165,-0.089218,-1.4728,-0.092572,-0.80037,-1.2211,-1.409,-0.88526,-1.166,-0.070868,-0.1228,-0.91549,-1.2201,-0.76528,-0.32361,-0.71801,-0.6447,-1.4909,-1.57,-0.71694,-1.9585,-1.8629,-2.0493,-1.0686,6
-1.2135,-0.53695,1.5614,0.6153,0.59159,0.4561,0.33632,0.85642,1.4491,-0.12369,-1.4431,-0.34465,1.4785,-0.8679,1.2718,0.99942,0.93814,1.2633,-0.751,-1.0795,0.5312,-0.90417,-1.5591,1.222,-1.3688,-1.4577,-0.93875,0.36401,1.3142,0.24106,-0.74131,0.086805,1.1808,0.3547,-0.39384,0.72924,-0.86098,-1.518,-0.80307,0.009814,-0.77333,-0.9761,-1.5732,-0.34147,-1.1643,0.4393,-0.74804,0.18987,1.5596,0.82332,-1.4278,0.10992,0.54859,1.2913,1.1511,1.2761,-1.5469,-0.016262,-0.85159,1.0845,1
2.1201,1.327,1.5866,1.185,1.254,1.7382,1.0956,0.62606,1.3252,0.76998,0.64319,1.5094,0.52044,0.67738,1.1167,0.41035,0.62061,0.67104,0.7357,0.53108,0.34019,0.57069,0.10357,0.50763,0.52906,0.57662,-0.11912,0.28137,0.033749,-0.10539,0.63042,0.45319,-0.30474,0.11887,-0.19824,0.074653,-0.3778,-0.37866,-0.78919,-0.26709,-0.39296,0.070616,-1.0425,-0.33628,-0.76237,-1.3537,-1.2526,-0.25001,-1.3049,-1.5136,-0.95221,-1.2504,-0.67387,-1.7485,-1.0541,-1.659,-1.3604,-1.5842,-1.64,-2.0823,4
1.4327,1.0133,1.5911,0.74897,1.3206,0.58366,1.7735,1.1475,1.842,1.0176,0.51755,0.78652,1.3393,1.5424,1.5146,0.33448,0.15322,-0.056985,0.79543,0.9631,1.0931,-0.29042,-0.27419,0.63719,-0.096383,0.43896,-0.21985,-0.017019,0.43097,-0.6984,-0.81581,-0.78981,-0.14822,0.49588,-1.0072,0.12546,0.37548,0.38833,0.28697,-0.27873,-0.53659,-1.3035,0.056504,-0.60267,-0.053918,-1.5964,-0.8206,-0.40063,-1.2386,-0.32475,-1.6631,-1.0763,-0.96433,-1.1064,-1.3843,-0.80094,-0.78065,-1.9213,-2.336,-1.1423,4
1.8981,1.0114,1.5853,0.7214,1.7187,1.5903,0.15938,0.74092,2.0849,1.7582,0.41125,0.29193,0.88258,1.6621,1.2029,1.8337,0.7019,1.1804,1.2673,0.87106,-1.034,-1.0652,-1.0278,-1.3138,0.076802,-0.65094,-0.58205,0.18522,-0.095532,-0.86125,-0.001487,-0.79912,-1.2345,-0.008066,-1.0979,0.54735,-0.69381,0.55571,-0.28769,-0.02782,-0.1387,-0.63942,-1.1697,-1.1977,-0.51174,-0.74485,-1.1879,-0.29438,-1.2446,0.22039,-0.2683,-0.63483,-0.3541,-1.1038,-1.1749,-1.0663,-1.1941,-0.042007,-0.75853,-0.65224,6
1.1847,0.78845,-1.743,-0.96356,-1.2673,1.1334,0.20608,-0.42837,-0.97948,-1.489,1.5848,0.79308,0.4348,0.26543,-0.68466,-0.82119,0.64233,0.93058,-0.44409,1.68,-0.4511,0.26027,-0.66085,-1.6764,0.77605,1.0023,0.74763,-0.47866,-1.0238,-0.23982,-0.045667,0.58104,-1.4756,0.164,1.0809,-1.2053,1.5085,1.7062,0.73115,-0.29938,-0.028454,0.52075,0.20901,0.27813,-1.461,1.3335,-1.6645,-1.4137,0.058667,-0.76521,0.70403,-0.037163,1.5575,1.0709,-1.7139,-1.2756,0.18435,-0.76425,0.62831,0.75408,1
-1.326,-1.3756,-0.89393,-1.8819,-1.8586,-1.2171,-0.86202,-0.7558,-1.6886,-1.532,-0.54339,-1.3045,-1.2815,-0.57293,-1.261,-0.66758,-0.92482,-0.35528,-0.40407,0.077857,0.093171,-0.42383,-0.72084,-0.16153,-0.2956,-0.53502,0.033779,-0.72248,-0.012564,0.035903,-0.61058,0.30561,-0.35503,-0.31436,0.89535,1.0265,0.1156,0.46015,-0.085806,0.2025,0.16389,0.32664,0.59585,0.45754,1.3542,1.0643,1.6101,1.5683,0.67258,0.76342,1.0811,1.4545,1.2186,1.6773,0.89233,1.8976,1.6163,0.99686,1.1785,1.1079,3
0.92342,0.87203,1.5476,1.9008,1.4074,1.0345,2.0371,1.7036,0.39475,1.665,1.0435,1.5375,0.82492,1.1148,-0.020409,0.061484,0.60006,0.93055,0.74312,0.21645,0.089882,0.6726,0.076294,0.6818,-0.27045,0.19977,0.90162,-0.25351,-0.25249,0.70008,0.026655,-0.12033,-0.49146,0.02758,-0.21915,0.42698,-0.050201,-0.69629,-0.44747,-0.7547,-0.25244,-0.77638,-0.61968,-0.73772,-1.0362,-0.3975,-1.0397,-0.3148,-0.90206,-0.56672,-1.4577,-1.3381,-2.1136,-0.99216,-1.2269,-0.89822,-1.4106,-2.0515,-0.88875,-1.7645,4
-0.11128,-0.58634,-0.93676,-0.10102,-0.81115,-0.020908,-0.14883,-2.2739,-2.1443,-1.0408,-1.2937,-1.8297,-0.9766,0.041465,-1.5647,-1.4038,0.42324,-1.0917,0.83985,-0.23354,-0.063015,-0.030647,-0.037092,-0.82805,-1.2685,0.13492,-0.46733,0.816,0.98863,0.038839,-0.24199,-0.82423,-0.81106,1.1528,0.60089,-0.096361,1.4089,0.3703,1.1502,0.52297,0.54923,0.81977,2.0071,-0.57221,-0.60076,1.6582,1.798,-0.47678,0.071708,-0.035612,0.46888,0.13661,-0.092661,1.951,0.47657,0.98422,0.039579,1.936,1.2984,0.33115,3
1.9236,0.96777,1.8161,1.297,1.3042,1.3383,0.91513,1.1345,0.82121,1.575,1.2201,1.5086,0.95199,0.18477,0.38966,1.2471,1.1445,0.20514,1.0884,0.96654,-0.17202,-0.22138,-0.061233,0.076334,-0.2598,-0.10536,0.11771,0.5413,0.6192,0.36195,-0.60152,0.24865,0.15705,0.29146,0.32435,0.21853,-0.72582,-0.37351,-0.59043,-0.41225,-0.50408,-1.1062,-0.49279,-1.2144,-1.3206,-1.1915,-0.30853,-1.1589,-0.38096,-0.54681,-0.84686,-0.59099,-1.704,-0.60998,-1.2515,-1.2606,-1.8599,-1.752,-1.5083,-1.8239,4
-1.1517,-1.6012,-1.4865,-1.297,-1.8435,-0.70087,-1.5268,-1.1327,-1.093,-0.75005,-1.8735,-0.73778,-0.84644,-0.3813,-0.14397,-1.3071,-0.74775,-0.98389,-1.2162,-0.33523,-0.41575,-0.44954,-0.38322,-1.1549,0.1101,-0.11186,-0.83694,0.44268,0.45657,0.57544,-0.18549,-0.18242,0.006042,0.11246,-0.039628,0.8855,-0.23016,1.0749,0.45121,0.76791,0.8957,0.15563,0.79218,0.63399,0.051149,1.4372,1.0901,0.82301,1.1696,0.59356,1.9098,0.69685,0.68669,0.8875,1.1262,1.3469,1.1689,0.96251,1.4864,2.3497,3
1.5217,1.4722,1.6495,1.0131,1.9976,1.3942,1.8265,0.58511,0.84687,0.53869,1.4231,0.54014,1.5995,0.69737,1.3368,1.4306,0.69165,0.48758,-0.055365,0.52766,-0.07893,0.15799,0.21567,-0.15708,-0.35687,0.11389,0.078467,0.32847,0.68871,0.32375,0.073037,-0.26078,-0.43214,-0.060026,0.39646,-0.46054,-0.75474,0.024984,0.019459,-0.0991,-1.2998,-1.2486,-0.12352,-0.43574,-0.78528,-0.95068,-1.3931,-0.46029,-0.85654,-0.43647,-1.4912,-1.0521,-0.54841,-1.141,-1.2058,-0.94033,-1.1096,-2.0282,-1.9205,-1.858,4
-1.3928,1.5164,-0.97687,-0.33806,1.579,-1.6771,1.564,-0.040315,-0.65688,0.20838,-0.86541,0.36438,0.078682,0.15699,-0.27306,0.60792,0.45874,-1.7857,0.37392,-0.81351,0.13855,1.3943,1.6011,0.24841,-1.3015,0.64452,1.3799,-0.47216,0.48389,-0.30138,-1.6797,0.96157,-0.46334,0.59073,1.2042,0.54259,0.98169,0.045649,-0.9819,-0.64546,-0.46942,1.1479,-1.48,-0.48473,-1.0509,-1.6882,1.0493,0.31656,0.021953,-1.6423,1.5657,-0.18215,-0.36479,1.3626,-1.569,-1.433,0.65551,0.65354,0.7284,0.40295,1
-0.77298,-0.44623,-0.88623,-1.6138,-0.76664,-0.44997,-0.46531,-1.4289,-1.566,-1.5261,-1.1405,-1.3132,-1.1397,-1.0373,-1.3059,-1.6223,-1.6999,-0.70351,-1.0544,-0.46897,-0.9323,-1.0735,-1.0762,-1.5744,-0.61694,-0.42562,0.094857,0.49534,1.0812,1.0885,0.66947,1.2274,1.2583,0.59902,0.74127,0.93037,0.38598,1.0548,1.2593,0.77685,1.0798,1.1399,0.72882,0.69048,0.40577,0.95299,1.3815,0.5437,1.2791,0.99522,0.25113,0.82127,1.2093,0.39252,1.4134,0.43303,0.37731,0.45829,0.075774,0.81502,5
2.006,1.3109,0.37376,1.6298,0.7961,1.475,1.6741,0.54217,1.1978,1.0372,1.2049,0.50338,1.3339,1.2129,0.60513,1.0903,0.49434,0.33926,1.2043,-0.44076,0.52154,0.5548,1.0148,0.090919,0.41286,-0.55752,-0.32467,-0.81933,0.56117,0.53138,-0.099048,-0.79652,0.32221,-0.4168,0.18659,0.44594,0.022441,0.022191,-0.83367,-1.1356,-0.056684,0.27881,-0.70049,0.020176,-1.4511,-0.67076,-1.5628,-1.4022,-1.5842,-1.412,-0.59679,-0.57568,-0.86786,-1.337,-0.3953,-0.68267,-1.9905,-0.79102,-2.1164,-1.3997,4
0.044128,1.1064,1.5014,1.4956,1.3287,0.96871,0.29941,0.088566,-0.41541,-0.80373,-1.3471,-0.91519,-0.10479,-0.24016,1.1424,1.2248,0.58773,1.4901,0.57505,-0.54234,-0.090349,-0.95596,-1.7961,-0.43008,-1.1394,-0.37994,0.967,1.0651,1.0678,0.5171,0.13367,-0.13309,-0.61929,-1.065,-1.7318,-1.6736,-0.33341,-0.39164,-0.32427,1.1893,0.86856,1.2739,0.90026,0.0688,-0.60257,-0.45708,-1.6157,-1.3618,-1.6215,-0.54096,-0.10613,0.13612,0.62615,1.6889,1.6597,0.87805,0.24234,-0.58505,-1.0537,-1.7586,2
-0.43064,-0.63654,-1.7221,-1.7426,-0.84169,-1.2568,-1.5185,-0.4958,-1.6126,-0.32484,-1.5852,-1.0483,-0.82572,-1.4701,-0.39943,-0.84477,-0.55647,-0.26,-0.88484,-1.2632,-1.1754,-1.0435,-0.57737,-0.91792,-0.21854,-0.11682,-0.93227,0.55584,0.24163,0.68664,0.73899,0.53112,0.75695,0.72671,0.31532,0.53524,0.2925,-0.54251,1.3974,0.85387,-0.31853,0.29477,0.95995,-0.11722,0.82334,1.2856,0.61432,0.5364,0.69067,1.3554,1.1003,1.0566,0.17838,1.9709,0.54281,0.49227,0.89578,1.0361,2.0278,2.1869,3
-0.77767,-0.2876,-0.90199,-0.49251,-0.24922,-0.90712,-0.60787,-0.68023,-1.205,-0.89327,-0.72279,-0.50601,-1.187,-0.36978,-0.33472,-0.32747,-1.1135,-0.32583,-0.67755,-0.41454,-0.26335,-0.94361,-0.8601,-0.47266,-0.99322,-0.45072,-1.1668,-0.45867,-0.43136,-1.0342,-1.1756,-0.93908,-0.69111,-0.34749,-1.0894,-0.66847,-1.1321,-0.29561,-0.38559,0.83307,1.1207,1.7035,0.86674,1.4722,1.1654,1.5977,1.6458,0.68129,1.5364,0.86559,1.2817,1.134,0.76854,0.81102,1.1366,1.7829,1.46,1.5591,1.6532,1.7053,5
0.89769,1.4294,-1.4527,0.79598,-0.18141,1.1613,-1.0476,0.7851,-0.50716,-0.002373,-1.129,-0.8321,-1.4468,-1.341,1.3741,-1.137,-0.67853,1.1487,-0.80122,-0.76494,0.58434,-0.8183,-1.0498,0.83726,0.14701,-0.68762,-0.93549,1.5393,0.30899,-1.2699,0.62121,-1.1217,1.2218,0.68399,0.76801,-1.2666,1.467,1.7002,-1.2629,-0.67681,0.63471,-1.0124,0.23095,-0.25967,0.32338,-0.6927,1.0436,-1.254,1.6162,-0.87574,1.1798,0.29919,-1.2738,-0.8321,0.86953,1.3647,-0.39136,0.30237,0.27242,1.3945,1
